#,Date-Time (CEST),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
48,05/02/2025 07:50:00,13.25,4419.84,,,,
49,05/02/2025 08:00:00,13.34,4084.48,,,,
50,05/02/2025 08:10:00,13.55,3873.28,,,,
51,05/02/2025 08:20:00,14.58,5780.48,,,,
52,05/02/2025 08:30:00,16.81,8476.16,,,,
53,05/02/2025 08:40:00,18.79,8235.52,,,,
54,05/02/2025 08:50:00,19.26,5939.20,,,,
55,05/02/2025 09:00:00,18.49,4299.52,,,,
56,05/02/2025 09:10:00,18.32,3960.32,,,,
57,05/02/2025 09:20:00,18.74,3802.88,,,,
58,05/02/2025 09:30:00,19.65,4101.12,,,,
59,05/02/2025 09:40:00,19.99,4094.72,,,,
60,05/02/2025 09:50:00,20.63,4204.80,,,,
61,05/02/2025 10:00:00,21.10,4302.08,,,,
62,05/02/2025 10:10:00,21.53,4439.04,,,,
63,05/02/2025 10:20:00,22.09,4643.84,,,,
64,05/02/2025 10:30:00,22.78,4968.96,,,,
65,05/02/2025 10:40:00,23.55,6650.88,,,,
66,05/02/2025 10:50:00,31.57,53493.76,,,,
67,05/02/2025 11:00:00,35.56,68485.12,,,,
68,05/02/2025 11:10:00,38.35,56954.88,,,,
69,05/02/2025 11:20:00,32.34,60579.84,,,,
70,05/02/2025 11:30:00,29.43,8778.24,,,,
71,05/02/2025 11:40:00,27.97,25948.16,,,,
72,05/02/2025 11:50:00,31.79,27760.64,,,,
73,05/02/2025 12:00:00,26.85,11581.44,,,,
74,05/02/2025 12:10:00,27.20,20971.52,,,,
75,05/02/2025 12:20:00,29.56,32849.92,,,,
76,05/02/2025 12:30:00,30.46,15334.40,,,,
77,05/02/2025 12:40:00,36.51,74362.88,,,,
78,05/02/2025 12:50:00,40.50,79769.60,,,,
79,05/02/2025 13:00:00,41.78,82001.92,,,,
80,05/02/2025 13:10:00,41.87,80896.00,,,,
81,05/02/2025 13:20:00,43.33,87121.92,,,,
82,05/02/2025 13:30:00,44.01,84828.16,,,,
83,05/02/2025 13:40:00,42.00,81653.76,,,,
84,05/02/2025 13:50:00,34.23,27607.04,,,,
85,05/02/2025 14:00:00,39.51,81899.52,,,,
86,05/02/2025 14:10:00,41.95,15948.80,,,,
87,05/02/2025 14:20:00,37.36,14909.44,,,,
88,05/02/2025 14:30:00,35.22,77393.92,,,,
89,05/02/2025 14:40:00,42.38,75345.92,,,,
90,05/02/2025 14:50:00,32.60,14530.56,,,,
91,05/02/2025 15:00:00,32.77,23040.00,,,,
92,05/02/2025 15:10:00,38.65,71577.60,,,,
93,05/02/2025 15:20:00,42.21,67072.00,,,,
94,05/02/2025 15:30:00,41.27,62668.80,,,,
95,05/02/2025 15:40:00,34.83,63262.72,,,,
96,05/02/2025 15:50:00,31.31,11965.44,,,,
97,05/02/2025 16:00:00,29.21,14735.36,,,,
98,05/02/2025 16:10:00,30.41,18923.52,,,,
99,05/02/2025 16:20:00,34.40,48619.52,,,,
100,05/02/2025 16:30:00,39.89,52920.32,,,,
101,05/02/2025 16:40:00,38.48,47697.92,,,,
102,05/02/2025 16:50:00,39.85,46817.28,,,,
103,05/02/2025 17:00:00,38.61,41482.24,,,,
104,05/02/2025 17:10:00,35.99,10032.64,,,,
105,05/02/2025 17:20:00,27.93,8209.92,,,,
106,05/02/2025 17:30:00,29.08,14494.72,,,,
107,05/02/2025 17:40:00,35.09,31303.68,,,,
108,05/02/2025 17:50:00,34.23,24268.80,,,,
109,05/02/2025 18:00:00,35.22,30986.24,,,,
110,05/02/2025 18:10:00,35.90,30781.44,,,,
111,05/02/2025 18:20:00,34.88,22773.76,,,,
112,05/02/2025 18:30:00,29.21,6955.52,,,,
113,05/02/2025 18:40:00,33.55,20971.52,,,,
114,05/02/2025 18:50:00,34.53,17812.48,,,,
115,05/02/2025 19:00:00,32.56,12579.84,,,,
116,05/02/2025 19:10:00,30.41,10716.16,,,,
117,05/02/2025 19:20:00,25.65,4177.92,,,,
118,05/02/2025 19:30:00,24.02,3394.56,,,,
119,05/02/2025 19:40:00,23.16,2759.68,,,,
120,05/02/2025 19:50:00,22.26,2487.68,,,,
121,05/02/2025 20:00:00,21.75,1745.92,,,,
122,05/02/2025 20:10:00,20.33,1136.64,,,,
123,05/02/2025 20:20:00,19.30,625.28,,,,
124,05/02/2025 20:30:00,18.27,285.84,,,,
125,05/02/2025 20:40:00,17.76,127.32,,,,
126,05/02/2025 20:50:00,17.41,42.56,,,,
127,05/02/2025 21:00:00,16.94,11.59,,,,
128,05/02/2025 21:10:00,16.39,2.09,,,,
129,05/02/2025 21:20:00,15.96,0.00,,,,
130,05/02/2025 21:30:00,16.08,0.00,,,,
131,05/02/2025 21:40:00,16.17,0.00,,,,
132,05/02/2025 21:50:00,16.08,0.00,,,,
133,05/02/2025 22:00:00,15.91,0.00,,,,
134,05/02/2025 22:10:00,16.00,0.00,,,,
135,05/02/2025 22:20:00,15.61,0.00,,,,
136,05/02/2025 22:30:00,15.31,0.00,,,,
137,05/02/2025 22:40:00,14.75,0.00,,,,
138,05/02/2025 22:50:00,14.37,0.00,,,,
